"Tilda UID";Brand;SKU;Mark;Category;Title;Description;Text;Photo;Price;Quantity;"Price Old";Editions;Modifications;"External ID";"Parent UID";Weight;Length;Width;Height;Url
107057432182;;;;;"Томатный соус для пиццы с базиликом Печагин 3 кг";"Томатный соус для пиццы с базиликом Печагин 3 кг";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;520.00;68;;;;d6adcca1-0979-11ec-bd6f-d45d64a8ba3c;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/107057432182-tomatnii-sous-dlya-pitstsi-s-bazilikom-p
339070046052;;;;;"Крем кулинарный Париж 3,3кг";"Крем кулинарный Париж 3,3кг";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;740.00;686;;;;60f38fda-0a11-11ec-bd6f-d45d64a8ba3c;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/339070046052-krem-kulinarnii-parizh-33kg
964001723922;;;;;"Уксус рисовый BARUTO 20л./шт";"Уксус рисовый BARUTO 20л./шт";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;1100.00;47;;;;10f0a667-57dd-11ec-bd80-d45d64a8ba3c;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/964001723922-uksus-risovii-baruto-20lsht
856703732542;;00-00000179;;Консервация;"Имбирь маринованный розовый 1 кг";"Имбирь маринованный розовый 1 кг";;https://static.tildacdn.com/stor3563-6264-4265-a435-653064393764/86960995.png;145.00;11869;;;;43bbe1ce-fb1d-11e5-be20-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/856703732542-imbir-marinovannii-rozovii-1-kg
636073233762;;;;Товары;"Лапша Соба 300 гр. МИДОРИ Китай(40шт/упак)";"Лапша Соба 300 гр. МИДОРИ Китай(40шт/упак)";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;75.00;586;;;;80c1c223-184c-11e7-bf2e-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/636073233762-lapsha-soba-300-gr-midori-kitai40shtupak
300471002232;;UT-00000155;;Сыр;"Сыр Моцарелла для пиццы полутвердый ""SVEZA"" 40%";"Сыр Моцарелла для пиццы полутвердый ""SVEZA"" 40%";;;620.00;503;;;;ddcfcd49-d7f1-11ec-80d0-18c04dc9ff66;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/300471002232-sir-motsarella-dlya-pitstsi-polutverdii
230090081932;;;;;"Грибы Шиитаке сушеные 0,5кг (36шт/уп)";"Грибы Шиитаке сушеные 0,5кг (36шт/уп)";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;815.00;12;;;;8ec6bd0c-43c5-11ed-80dc-18c04dc9ff66;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/230090081932-gribi-shiitake-sushenie-05kg-36shtup
831990194792;;UT-00000547;;Морепродукты;"Лосось филе без кожи Трим-Е в/у с/м 1,3-1,8кNEW";"Лосось филе без кожи Трим-Е в/у с/м 1,3-1,8кNEW";;https://static.tildacdn.com/stor3532-3730-4335-b435-343965393962/53189879.png;1895.00;162;;;;4004ad76-4235-11ee-80f3-18c04dc9ff66;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/831990194792-losos-file-bez-kozhi-trim-e-vu-sm-13-18k
343037665002;;;;Морепродукты;"Лосось филе с/м Трим - С 1,8-2,2кг";"Лосось филе с/м Трим - С 1,8-2,2кг";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;2010.00;1;;;;548d6f01-2ff9-11f0-812c-18c04dc9ff66;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/343037665002-losos-file-sm-trim-s-18-22kg
972313487042;;00-00000334;;Морепродукты;"Кальмар трубки U10, Китай, техничка, 1 кг.(10кг/уп)";"Кальмар трубки U10, Китай, техничка, 1 кг.(10кг/уп)";;https://static.tildacdn.com/stor3835-6161-4733-b834-386261616439/91029597.png;720.00;213;;;;f2379eb8-c714-11e7-86a0-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/972313487042-kalmar-trubki-u10-kitai-tehnichka-1-kg10
371857198932;;;;Товары;"Наггетсы куриные в ТЕМПУРЕ уп./2 кг (6шт/упак)";"Наггетсы куриные в ТЕМПУРЕ уп./2 кг (6шт/упак)";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;880.00;0;;;;165c2b6d-b4be-11e7-86ad-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/371857198932-naggetsi-kurinie-v-tempure-up2-kg-6shtup
428417522242;;00-00000365;;"Мучная продукция";"Мука для пиццы ""Mamma Mia"", 10 кг.";"Мука для пиццы ""Mamma Mia"", 10 кг.";;https://static.tildacdn.com/stor6434-6338-4238-a537-643732643765/87541810.png;565.00;352;;;;ade4bf09-f9f7-11e7-8983-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/428417522242-muka-dlya-pitstsi-mamma-mia-10-kg
997349639402;;;;Товары;"Мука Темпурная ""Нихао"" 18кг";"Мука Темпурная ""Нихао"" 18кг";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;1260.00;66;;;;23acd12a-49d8-11e8-8ec0-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/997349639402-muka-tempurnaya-nihao-18kg
688100670242;;;;Товары;"Кунжут белый";"Кунжут белый";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;260.00;217;;;;efee2108-abd6-11e4-939f-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/688100670242-kunzhut-belii
576028406472;;БУ-00000493;;Морепродукты;"Икра МАСАГО ПУТИНА красная 500 гр(6шт/упак)";"Икра МАСАГО ПУТИНА красная 500 гр(6шт/упак)";;https://static.tildacdn.com/stor3164-6432-4932-b964-653439623263/28465231.png;470.00;397;;;;02131874-d760-11e8-967f-646e69a2704e;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/576028406472-ikra-masago-putina-krasnaya-500-gr6shtup
789425868512;;БУ-00000509;;Масло;"Масло фритюрное САННИ ГОЛД 5 л (3шт/уп)";"Масло фритюрное САННИ ГОЛД 5 л (3шт/уп)";;https://static.tildacdn.com/stor3066-6637-4338-a636-376630656662/10936252.png;780.00;445;;;;da26d5ad-1d2f-11e9-9683-9829a63c43dd;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/789425868512-maslo-frityurnoe-sanni-gold-5-l-3shtup
911376059422;;;;;"Креветка с/м б/г 21/25 6*1,8 (честный счет)/шт";"Креветка с/м б/г 21/25 6*1,8 (честный счет)/шт";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;1730.00;195;;;;3cc0088c-2833-11e9-9684-9829a63c43dd;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/911376059422-krevetka-sm-bg-2125-618-chestnii-schetsh
732367321252;;00-00000336;;Морепродукты;"Мидии В/М 40/60 в 2-х створках 1кг Чили(5шт/упак)";"Мидии В/М 40/60 в 2-х створках 1кг Чили(5шт/упак)";;"https://static.tildacdn.com/stor3566-3636-4434-a136-323061353334/83941603.png https://static.tildacdn.com/stor3938-3839-4139-b662-663837323935/93612543.png";670.00;219;;;;f95e517e-c91d-11e7-a474-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/732367321252-midii-vm-4060-v-2-h-stvorkah-1kg-chili5s
207508613442;;UT-00000113;;Морепродукты;"Водоросли нори Мидори 100 л.240гр сушеные сырьё Корея(100шт/уп)";"Водоросли нори Мидори 100 л.240гр сушеные сырьё Корея(100шт/уп)";;"https://static.tildacdn.com/stor3965-6234-4363-b161-613736313362/11265912.png https://static.tildacdn.com/stor6336-3364-4562-b633-396438373761/97256353.png";990.00;196;;;;8333be8b-5a37-11ec-bd80-d45d64a8ba3c;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/207508613442-vodorosli-nori-midori-100-l240gr-susheni
931283324312;;;;;"Васаби порошок НХАО, 1 кг(10шт/уп)";"Васаби порошок НХАО, 1 кг(10шт/уп)";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;270.00;319;;;;e1d1be99-bade-11ec-80c8-18c04dc9ff66;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/931283324312-vasabi-poroshok-nhao-1-kg10shtup
693977617892;;;;Консервация;"Огурцы маринованные слайсы в/п, 1 кг(10шт/уп)";"Огурцы маринованные слайсы в/п, 1 кг(10шт/уп)";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;250.00;975;;;;d68566a5-1862-11ed-80d4-18c04dc9ff66;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/693977617892-ogurtsi-marinovannie-slaisi-vp-1-kg10sht
391031218552;;;;Товары;"Соус Барбекю ХАЙНЦ 1 кг(6шт/уп)";"Соус Барбекю ХАЙНЦ 1 кг(6шт/уп)";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;450.00;90;;;;21283b6b-6ee8-11e8-844c-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/391031218552-sous-barbekyu-haints-1-kg6shtup
738857951112;;00-00000088;;Морепродукты;"Форель филе с/м трим С 1,1-1,4";"Форель филе с/м трим С 1,1-1,4";;https://static.tildacdn.com/stor3136-3561-4733-b537-393133323064/55350125.png;1790.00;308;;;;5eb36dd1-d577-11e4-878b-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/738857951112-forel-file-sm-trim-s-11-14
841434172402;;;;;"Креветка коктейльная 1КГ 200/300 в/м, Fish &amp; More, 7%(10шт/уп)";"Креветка коктейльная 1КГ 200/300 в/м, Fish &amp; More, 7%(10шт/уп)";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;985.00;5;;;;3b26709d-eb08-11e8-967f-646e69a2704e;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/841434172402-krevetka-kokteilnaya-1kg-200300-vm-fish
531316154022;;;;;"Сухари панировочные ПАНКО ""ТАМАКИ"" (10 кг)";"Сухари панировочные ПАНКО ""ТАМАКИ"" (10 кг)";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;1595.00;135;;;;24c47372-f91e-11e8-9680-646e69a2704e;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/531316154022-suhari-panirovochnie-panko-tamaki-10-kg
942366625442;;;;;"Циновка (бамбук) 27х27см";"Циновка (бамбук) 27х27см";;https://static.tildacdn.com/stor3464-6339-4237-b534-346534356636/41946903.png;105.00;198;;;;2fbb6018-a858-11e9-9689-9829a63c43dd;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/942366625442-tsinovka-bambuk-27h27sm
528885843482;;00-00000324;;"Рис и бобовые";"Рис ""ФУШИРолл"" 25 кг";"Рис ""ФУШИРолл"" 25 кг";;https://static.tildacdn.com/stor3439-3639-4330-a137-383663363331/91097789.png;2000.00;66;;;;f05e6086-c09a-11e7-a00e-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/528885843482-ris-fushiroll-25-kg
334763001412;;00-00000260;;Соусы;"Соус соевый Padam, кор. 18 л";"Соус соевый Padam, кор. 18 л";;"https://static.tildacdn.com/stor3039-6465-4139-b965-663962623830/69585093.png https://static.tildacdn.com/stor6461-3632-4733-b263-353666646238/78103880.png";2590.00;54;;;;a959bfd5-271a-11e7-a117-74d4353caba3;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/tproduct/334763001412-sous-soevii-padam-kor-18-l
995912046152;;;;Товары;"Креветка с/м б/г 21/25 6*1,8 блок 120";"Креветка с/м б/г 21/25 6*1,8 блок 120";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;1580.00;0;;;;0007e047-43a6-11e8-b75d-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/995912046152-krevetka-sm-bg-2125-618-blok-120
243750807582;;;;;"Соус соевый BARUTO 20л.";"Соус соевый BARUTO 20л.";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;1460.00;9;;;;10f0a661-57dd-11ec-bd80-d45d64a8ba3c;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/243750807582-sous-soevii-baruto-20l
238529952012;;;;;"Чизкейк-Суфле New York 1,2кг с малиной (4шт/упак)";"Чизкейк-Суфле New York 1,2кг с малиной (4шт/упак)";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;750.00;10;;;;f974d3f7-c771-11ec-80cb-18c04dc9ff66;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/238529952012-chizkeik-sufle-new-york-12kg-s-malinoi-4
335255338912;;00-00000425;;Морепродукты;"Кларий Угревидный";"Кларий Угревидный";;https://static.tildacdn.com/stor3935-3366-4938-a636-306538306435/50645646.png;740.00;305;;;;49bf02f2-6235-11e8-85c5-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/335255338912-klarii-ugrevidnii
314809906522;;00-00000354;;Морепродукты;"Филе тилапии (окунь морск.)(10кг/уп)";"Филе тилапии (окунь морск.)(10кг/уп)";;https://static.tildacdn.com/stor6538-3163-4839-b261-313635663438/53949344.png;460.00;631;;;;58552c3d-f222-11e7-865e-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/314809906522-file-tilapii-okun-morsk10kgup
141336910092;;;;Товары;"Чизкейк-Суфле New York 1,2кг Ваниль (4шт/уп)";"Чизкейк-Суфле New York 1,2кг Ваниль (4шт/уп)";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;750.00;282;;;;5c7a5d50-27b5-11e8-8fb9-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/141336910092-chizkeik-sufle-new-york-12kg-vanil-4shtu
339662970802;;;;Товары;"Картофель Фри 10*10мм ""Bistro Horeca"" 2,5 кг(5шт/уп)";"Картофель Фри 10*10мм ""Bistro Horeca"" 2,5 кг(5шт/уп)";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;620.00;129;;;;5c7a5d5c-27b5-11e8-8fb9-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/339662970802-kartofel-fri-1010mm-bistro-horeca-25-kg5
243073440862;;;;;"Чизкейк-Суфле New York 1,2кг ""Шоколадный""(4шт/уп)";"Чизкейк-Суфле New York 1,2кг ""Шоколадный""(4шт/уп)";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;840.00;185;;;;ff3de92b-ae96-11e9-968a-646e69a2704d;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/243073440862-chizkeik-sufle-new-york-12kg-shokoladnii
832619507352;;00-00000052;;"Специи и приправы";"Горчица (порошок)";"Горчица (порошок)";;;160.00;37;;;;0288686e-d38c-11e4-878b-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/832619507352-gorchitsa-poroshok
662914791032;;00-00000069;;"Специи и приправы";"Приправа ""Для кур-гриль""";"Приправа ""Для кур-гриль""";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;230.00;75;;;;5eb36dae-d577-11e4-878b-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/662914791032-priprava-dlya-kur-gril
479645364632;;00-00000190;;Соусы;"Паста соевая темная 1 кг";"Паста соевая темная 1 кг";;https://static.tildacdn.com/stor3165-3962-4161-b865-396531616665/27256597.png;290.00;147;;;;c2b8d919-5b0f-11e6-9607-ce06caa67baa;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/tproduct/479645364632-pasta-soevaya-temnaya-1-kg
196760622282;;UT-00000322;;Товары;"Сыр ""Токио"" проф.продукт 3,3 кг";"Сыр ""Токио"" проф.продукт 3,3 кг";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;799.00;31;;;;cff142d3-bfd2-11e7-9fa4-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/196760622282-sir-tokio-profprodukt-33-kg
920200564752;;;;Товары;"Редька маринованная Такуан (20шт/уп)";"Редька маринованная Такуан (20шт/уп)";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;145.00;320;;;;0e60d43c-6083-11e7-aab7-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/920200564752-redka-marinovannaya-takuan-20shtup
603138416722;;;;Консервация;"Томаты для приготовления соуса ""Pronto Pizza"" 4,050 кг, ж/б(3шт/уп)";"Томаты для приготовления соуса ""Pronto Pizza"" 4,050 кг, ж/б(3шт/уп)";;https://static.tildacdn.com/stor3034-6235-4662-b834-343462643235/20765549.png;995.00;11;;;;d3568c29-52ac-11e8-bb47-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/603138416722-tomati-dlya-prigotovleniya-sousa-pronto
768603196662;;00-00000037;;"Специи и приправы";"Перец черный молотый в/с";"Перец черный молотый в/с";;https://static.tildacdn.com/stor3437-3938-4038-a164-353365313038/44154131.jpg;450.00;152;;;;20b446c2-b0ff-11e4-bb95-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/768603196662-perets-chernii-molotii-vs
889554500462;;00-00000044;;"Специи и приправы";"Паприка молотая сладкая";"Паприка молотая сладкая";;https://static.tildacdn.com/stor6465-6232-4236-a465-623735313536/57473291.jpg;380.00;611;;;;df6767ea-b68b-11e4-bb95-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/889554500462-paprika-molotaya-sladkaya
803340084782;;;;;"Сырные палочки Моцарелла в панировке 1 кг (10шт/уп)";"Сырные палочки Моцарелла в панировке 1 кг (10шт/уп)";;https://static.tildacdn.com/stor6530-6239-4736-b034-356463333063/55686283.png;575.00;23;;;;57687e1a-72ec-11ee-80fd-18c04dc9ff66;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/803340084782-sirnie-palochki-motsarella-v-panirovke-1
167870768052;;UT-00000569;;Соусы;"Соус сырный ""Эфко Фуд"", балк, 1 кг(10шт/уп)";"Соус сырный ""Эфко Фуд"", балк, 1 кг(10шт/уп)";;https://static.tildacdn.com/stor3530-6539-4862-b661-353434323832/54575126.png;390.00;11;;;;b7802bfd-7319-11ee-80fd-18c04dc9ff66;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/tproduct/167870768052-sous-sirnii-efko-fud-balk-1-kg10shtup
754345150422;;00-00000318;;"Упаковка и оборудование";"Ланч-бокс 1 секция (100 шт.)";"Ланч-бокс 1 секция (100 шт.)";;https://static.tildacdn.com/stor3831-3238-4465-b936-326264393838/81062288.png;580.00;954;;;;165c2b70-b4be-11e7-86ad-d850e60c1a0b;;0;0;0;0;https://xn----7sbnkf1eg0g.xn--p1ai/catalog/tproduct/754345150422-lanch-boks-1-sektsiya-100-sht
